mes,data_referencia,ano,mes_num,capital,sigla_uf,capital_bruto,valor,var_mensal,pct_sal,tempo,tempo_em_horas,var_ano,var_12,flag_capital_variante,flag_conflito_capital_mes,flag_diverge_var_mensal,n_capitais_no_mes,periodo_cobertura,tipo_cesta,ipca_grupo,ipca_variavel,ipca_var_mensal_pct,ipca_tabela_sidra,ano_eleitoral_referencia,ano_eleitoral_presidente_referencia,ano_eleitoral_governador_referencia,tse_presidente_nm_candidato,tse_presidente_sg_partido,tse_presidente_nm_partido,tse_presidente_nm_coligacao,tse_governador_nm_candidato,tse_governador_sg_partido,tse_governador_nm_partido,tse_governador_nm_coligacao
200801,2008-01-01,2008,1,Salvador,BA,Salvador,173.01,9.01,49.49,100h10m,100.16666666666667,,26.06,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.52,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200802,2008-02-01,2008,2,Salvador,BA,Salvador,167.77,-3.03,47.99,97h08m,97.13333333333334,5.71,17.13,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.6,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200803,2008-03-01,2008,3,Salvador,BA,Salvador,171.37,2.15,44.88,90h51m,90.85,7.98,14.57,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.89,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200804,2008-04-01,2008,4,Salvador,BA,Salvador,176.66,3.09,46.27,93h39m,93.65,11.31,17.49,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.29,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200805,2008-05-01,2008,5,Salvador,BA,Salvador,176.05,-0.35,46.11,93h20m,93.33333333333333,10.93,29.73,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.95,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200806,2008-06-01,2008,6,Salvador,BA,Salvador,185.53,5.38,48.59,98h21m,98.35,16.9,35.37,False,False,False,15,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.11,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200807,2008-07-01,2008,7,Salvador,BA,Salvador,195.65,5.45,51.24,103h43m,103.71666666666667,23.28,41.9,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.05,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200808,2008-08-01,2008,8,Salvador,BA,Salvador,187.28,-4.28,49.05,99h17m,99.28333333333333,18.0,27.46,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.18,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200809,2008-09-01,2008,9,Salvador,BA,Salvador,174.25,-6.96,45.64,92h22m,92.36666666666666,9.79,17.69,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.27,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200810,2008-10-01,2008,10,Salvador,BA,Salvador,182.61,4.8,47.83,96h48m,96.8,15.06,20.41,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.69,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200811,2008-11-01,2008,11,Salvador,BA,Salvador,186.36,2.05,48.81,98h48m,98.8,17.42,17.8,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.61,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200812,2008-12-01,2008,12,Salvador,BA,Salvador,193.06,3.6,50.57,102h21m,102.35,21.64,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.36,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200901,2009-01-01,2009,1,Salvador,BA,Salvador,201.71,4.48,52.83,106h56m,106.93333333333334,4.48,16.59,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.75,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200902,2009-02-01,2009,2,Salvador,BA,Salvador,197.08,-2.3,46.07,93h15m,93.25,2.08,17.47,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.27,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200903,2009-03-01,2009,3,Salvador,BA,Salvador,193.41,-1.86,45.21,91h30m,91.5,0.18,12.86,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.3,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200904,2009-04-01,2009,4,Salvador,BA,Salvador,191.17,-1.16,44.69,90h27m,90.45,-0.98,8.21,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.15,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200905,2009-05-01,2009,5,Salvador,BA,Salvador,198.63,3.9,46.43,93h59m,93.98333333333333,2.89,12.83,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.44,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200906,2009-06-01,2009,6,Salvador,BA,Salvador,199.01,0.19,46.52,94h09m,94.15,3.08,7.27,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.7,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200907,2009-07-01,2009,7,Salvador,BA,Salvador,195.7,-1.66,45.75,92h35m,92.58333333333333,1.37,0.03,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.06,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200908,2009-08-01,2009,8,Salvador,BA,Salvador,191.12,-2.34,44.68,90h25m,90.41666666666667,-1.0,2.05,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.01,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200909,2009-09-01,2009,9,Salvador,BA,Salvador,195.68,2.39,45.74,92h35m,92.58333333333333,1.36,12.3,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.14,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200910,2009-10-01,2009,10,Salvador,BA,Salvador,197.63,1.0,46.2,93h30m,93.5,2.37,8.23,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.09,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200911,2009-11-01,2009,11,Salvador,BA,Salvador,200.45,1.43,46.86,94h50m,94.83333333333333,3.83,7.56,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
200912,2009-12-01,2009,12,Salvador,BA,Salvador,183.15,-8.63,42.81,86h39m,86.65,-5.13,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.24,2938,2006,2002,2006,LUIZ INACIO LULA DA SILVA,PT,PARTIDO DOS TRABALHADORES,COLIGAÇÃO  LULA PRESIDENTE,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,A BAHIA DE TODOS NÓS
201001,2010-01-01,2010,1,Salvador,BA,Salvador,185.77,1.43,39.59,80h08m,80.13333333333334,,-7.9,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.13,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201002,2010-02-01,2010,2,Salvador,BA,Salvador,198.24,6.71,42.25,85h31m,85.51666666666667,8.24,0.59,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.96,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201003,2010-03-01,2010,3,Salvador,BA,Salvador,208.71,5.28,44.48,90h02m,90.03333333333333,13.96,7.91,False,False,False,16,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.55,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201004,2010-04-01,2010,4,Salvador,BA,Salvador,220.0,5.41,46.89,94h54m,94.9,20.12,15.08,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.45,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201005,2010-05-01,2010,5,Salvador,BA,Salvador,216.18,-1.74,46.07,93h15m,93.25,18.03,8.84,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.28,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201006,2010-06-01,2010,6,Salvador,BA,Salvador,207.85,-3.85,44.3,89h40m,89.66666666666667,13.49,4.44,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.9,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201007,2010-07-01,2010,7,Salvador,BA,Salvador,202.82,-2.42,43.23,87h29m,87.48333333333333,10.74,3.64,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.76,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201008,2010-08-01,2010,8,Salvador,BA,Salvador,192.69,-4.99,41.07,83h07m,83.11666666666666,5.21,0.82,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.24,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201009,2010-09-01,2010,9,Salvador,BA,Salvador,199.77,3.67,42.58,86h11m,86.18333333333334,9.07,2.09,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201010,2010-10-01,2010,10,Salvador,BA,Salvador,205.18,2.71,43.73,88h31m,88.51666666666667,12.03,3.82,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.89,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201011,2010-11-01,2010,11,Salvador,BA,Salvador,210.64,2.66,44.89,90h52m,90.86666666666666,15.01,5.08,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,2.22,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201012,2010-12-01,2010,12,Salvador,BA,Salvador,201.7,-4.24,42.99,87h00m,87.0,10.13,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.32,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201101,2011-01-01,2011,1,Salvador,BA,Salvador,209.49,3.86,42.17,85h21m,85.35,3.86,12.77,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.16,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201102,2011-02-01,2011,2,Salvador,BA,Salvador,210.44,0.45,42.36,85h44m,85.73333333333333,4.33,6.15,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.23,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201103,2011-03-01,2011,3,Salvador,BA,Salvador,220.75,4.9,44.03,89h07m,89.11666666666666,9.44,5.77,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.75,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201104,2011-04-01,2011,4,Salvador,BA,Salvador,203.38,-7.87,40.56,82h06m,82.1,0.83,-7.55,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.58,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201105,2011-05-01,2011,5,Salvador,BA,Salvador,202.4,-0.48,40.37,81h42m,81.7,0.35,-6.37,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.63,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201106,2011-06-01,2011,6,Salvador,BA,Salvador,204.69,1.13,40.82,82h38m,82.63333333333334,1.48,-1.52,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.26,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201107,2011-07-01,2011,7,Salvador,BA,Salvador,206.58,0.92,41.2,83h23m,83.38333333333334,2.42,1.85,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,-0.34,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201108,2011-08-01,2011,8,Salvador,BA,Salvador,209.35,1.34,41.75,84h30m,84.5,3.79,8.65,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.72,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201109,2011-09-01,2011,9,Salvador,BA,Salvador,208.07,-0.61,41.5,83h59m,83.98333333333333,3.16,4.15,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.64,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201110,2011-10-01,2011,10,Salvador,BA,Salvador,205.12,-1.42,40.91,82h48m,82.8,1.7,-0.03,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.56,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201111,2011-11-01,2011,11,Salvador,BA,Salvador,205.11,0.0,40.91,82h48m,82.8,1.69,-2.63,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.08,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201112,2011-12-01,2011,12,Salvador,BA,Salvador,208.82,1.81,41.65,84h18m,84.3,3.53,,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,1.23,2938,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201201,2012-01-01,2012,1,Salvador,BA,Salvador,214.21,2.58,37.43,75h46m,75.76666666666667,,2.25,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.86,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
201202,2012-02-01,2012,2,Salvador,BA,Salvador,204.53,-4.52,35.74,72h21m,72.35,-2.05,-2.81,False,False,False,17,"2005-01 a 2015-12 | 16/18 capitais, ponderação anterior",Cesta Básica de Alimentos - DIEESE,1.Alimentação e bebidas,IPCA - Variação mensal,0.19,1419,2010,2010,2010,DILMA VANA ROUSSEFF,PT,PARTIDO DOS TRABALHADORES,PARA O BRASIL SEGUIR MUDANDO,JAQUES WAGNER,PT,PARTIDO DOS TRABALHADORES,PRA BAHIA SEGUIR EM FRENTE
